id,code,name,keywords
TCMT000074,C02.02.04,解表温里,发汗温里
TCMT000075,C02.03.,涌吐法,吐法；探吐法
TCMT000076,C02.03.01,涌吐宿食,
TCMT000077,C02.03.02,涌吐痰食,
TCMT000078,C02.03.03,涌吐痰诞,
TCMT000079,C02.03.03.01,涌吐风痰,
TCMT000080,C02.03.03.02,开关涌吐,涌吐开关
TCMT000081,C02.04.,攻下法,下法；泻下法；通下法；攻里法
TCMT000082,C02.04.01,清热攻下,清热通腑；泻火通腑；苦寒攻下；苦寒通下；峻下热结
TCMT000083,C02.04.01.01,泻结行滞,
TCMT000084,C02.04.01.02,急下存阴,
TCMT000085,C02.04.02,温下实寒,
TCMT000086,C02.04.02.01,温阳通便,温阳通下
TCMT000087,C02.04.02.02,攻下冷积,攻下寒积
TCMT000088,C02.04.03,益气通下,益气通便
TCMT000089,C02.04.04,润燥通便,润肠通便
TCMT000090,C02.04.04.01,润肠泄热,
TCMT000091,C02.04.04.02,软坚润燥,
TCMT000092,C02.04.05,泻下逐水,攻逐水饮；攻下逐水
TCMT000093,C02.04.05.01,泻热逐水,
TCMT000094,C02.04.05.02,温阳逐水,
TCMT000095,C02.04.05.03,破积逐水,
TCMT000096,C02.05.,和解法,和法
TCMT000097,C02.05.01,和解表里,
TCMT000098,C02.05.01.01,和解少阳,
TCMT000099,C02.05.01.02,和解透表,和解祛邪
TCMT000100,C02.05.01.03,表里分消,
TCMT000101,C02.05.01.04,开达膜原,透达膜原
TCMT000102,C02.05.01.05,驱邪截疟,
TCMT000103,C02.05.02,寒温并用,温清并用
TCMT000104,C02.05.02.01,平调寒热,
TCMT000105,C02.05.02.02,辛开苦降,
TCMT000106,C02.05.02.03,清上温中,
TCMT000107,C02.05.02.04,温中清肠,
TCMT000108,C02.05.02.05,温下清上,
TCMT000109,C02.05.03,调和气血,理气和血；调理气血
TCMT000110,C02.05.03.01,调气和营,
TCMT000111,C02.05.03.02,调理冲任,调摄冲任
TCMT000112,C02.05.04,调和肝脾,调理肝脾
TCMT000113,C02.05.04.01,疏肝理脾,疏肝和脾
TCMT000114,C02.05.04.02,疏肝健脾,疏肝补脾
TCMT000115,C02.05.04.03,抑肝扶脾,补脾泻肝；抑木扶土
TCMT000116,C02.05.05,疏肝和胃,
TCMT000117,C02.05.05.01,解郁和胃,
TCMT000118,C02.05.05.02,抑肝和胃,
TCMT000119,C02.05.05.03,泄肝和胃,
TCMT000120,C02.05.06,调理脾胃,调和脾胃
TCMT000121,C02.05.06.01,健脾和胃,补中安胃
TCMT000122,C02.05.06.02,养胃和中,
TCMT000123,C02.05.06.03,调中和胃,
TCMT000124,C02.05.06.04,和中缓急,
TCMT000125,C02.05.06.05,调理肠胃,调和肠胃
TCMT000126,C02.06.,清热法,清法
TCMT000127,C02.06.01,清热泻火,清热降火
TCMT000128,C02.06.01.01,苦寒清热,苦寒泻火
TCMT000129,C02.06.01.02,甘寒清热,
TCMT000130,C02.06.01.03,辛寒清热,辛寒清气
TCMT000131,C02.06.01.04,清热行滞,
TCMT000132,C02.06.01.05,清热止痛,泻火止痛
TCMT000133,C02.06.01.06,清热化斑,
TCMT000134,C02.06.01.07,清热止血,泻火止血
TCMT000135,C02.06.02,清热解毒,泻火解毒；清泻火毒；清火解毒；清泻败毒
TCMT000136,C02.06.02.01,清营解毒,
TCMT000137,C02.06.02.02,凉血解毒,
TCMT000138,C02.06.02.03,解毒化斑,
TCMT000139,C02.06.02.04,清心解毒,
TCMT000140,C02.06.02.05,清肺解毒,宣肺解毒
TCMT000141,C02.06.02.06,清肝解毒,泻肝解毒
TCMT000142,C02.06.02.07,清胃解毒,
TCMT000143,C02.06.02.08,清肠解毒,
TCMT000144,C02.06.02.09,解毒消瘴,
TCMT000145,C02.06.03,清热祛邪,
TCMT000146,C02.06.03.01,清热透邪,
TCMT000147,C02.06.03.02,清热透疹,凉营透疹
TCMT000148,C02.06.03.03,清热宣痹,
TCMT000149,C02.06.03.04,清热凉营,清气凉营
TCMT000150,C02.06.03.04.01,清营泄热,凉营泄热
TCMT000151,C02.06.03.04.02,清营透热,透营转气
TCMT000152,C02.06.03.05,清热凉血,清气凉血
TCMT000153,C02.06.03.05.01,气血双清,
TCMT000154,C02.06.03.05.02,清营凉血,
TCMT000155,C02.06.03.05.03,凉血清热,凉血泻火
TCMT000156,C02.06.03.05.04,凉血止痢,
TCMT000157,C02.06.03.05.05,凉血化斑,凉营化斑
TCMT000158,C02.06.03.05.06,凉血止血,
TCMT000159,C02.06.03.05.07,凉血润燥,
TCMT000160,C02.06.03.05.08,凉血养阴,
TCMT000161,C02.06.03.06,清热散结,
TCMT000162,C02.06.03.06.01,清热散结止痛,
TCMT000163,C02.06.03.07,清热消肿,泻火消肿
TCMT000164,C02.06.04,清泄里热,清泄脏腑
TCMT000165,C02.06.04.01,清宣郁热,解郁泄热；清热除烦；清心除烦；清泄郁热
TCMT000166,C02.06.04.02,清心泻火,清心泄热
TCMT000167,C02.06.04.02.01,清心导赤,清泻火腑
TCMT000168,C02.06.04.02.02,清心凉营,
TCMT000169,C02.06.04.02.03,清心凉血,凉血清心
TCMT000170,C02.06.04.02.04,清心养阴,
TCMT000171,C02.06.04.02.05,清心安神,
TCMT000172,C02.06.04.02.06,清心泻脾,
TCMT000173,C02.06.04.02.07,清心泻肝,
TCMT000174,C02.06.04.02.08,清心泻肺,
TCMT000175,C02.06.04.02.09,清心泻肾,
TCMT000176,C02.06.04.03,清热泻肺,
TCMT000177,C02.06.04.03.01,清热宣肺,
TCMT000178,C02.06.04.03.01.01,清肺止咳,清热止咳
TCMT000179,C02.06.04.03.01.02,清肺平喘,清热平喘
TCMT000180,C02.06.04.03.02,清泄膈热,
TCMT000181,C02.06.04.03.03,清肺化瘀,
TCMT000182,C02.06.04.03.04,清肺止血,
TCMT000183,C02.06.04.03.05,清泻肺胃,
TCMT000184,C02.06.04.03.06,清肺泻肠,
TCMT000185,C02.06.04.04,清脾泄热,清泄脾胃伏火；清脾泻火
TCMT000186,C02.06.04.04.01,清胃泄热,清胃泄火；清胃降火
TCMT000187,C02.06.04.04.01.01,清热和胃,清热和中
TCMT000188,C02.06.04.04.01.02,清热止呕,
TCMT000189,C02.06.04.04.01.03,清胃止血,清胃凉血
TCMT000190,C02.06.04.04.01.04,清胃滋阴,清胃养阴
TCMT000191,C02.06.04.04.01.05,清胃行滞,
TCMT000192,C02.06.04.04.01.06,清胃降逆,
TCMT000193,C02.06.04.04.02,清泻肠热,
TCMT000194,C02.06.04.04.02.01,清肠止血,
TCMT000195,C02.06.04.04.02.02,清肠止泻,
TCMT000196,C02.06.04.04.02.03,清肠止痢,清热止痢
TCMT000197,C02.06.04.05,清泻肝胆,清泄肝胆
TCMT000198,C02.06.04.05.01,清肝泄火,清肝泻火；清肝泄热
TCMT000199,C02.06.04.05.01.01,疏肝清热,疏肝泄热
TCMT000200,C02.06.04.05.01.02,清肝理气,
TCMT000201,C02.06.04.05.01.03,清肝化瘀,
TCMT000202,C02.06.04.05.01.04,清肝养阴,
TCMT000203,C02.06.04.05.01.05,泻肝清肺,
TCMT000204,C02.06.04.05.01.06,泻肝清胃,
TCMT000205,C02.06.04.05.02,清泄胆热,清泄胆火
TCMT000206,C02.06.04.05.03,清泄相火,
TCMT000207,C02.06.04.06,清热通淋,泻火通淋
TCMT000208,C02.06.04.07,清热调经,
TCMT000209,C02.06.04.08,清热止带,
TCMT000210,C02.06.04.09,清热安胎,
TCMT000211,C02.06.05,清泻虚热,清泻虚火
TCMT000212,C02.06.05.01,潜降虚火,
TCMT000213,C02.06.05.02,咸寒清热,
TCMT000214,C02.06.05.03,清热除蒸,
TCMT000215,C02.06.06,清热养阴,泻火养阴
TCMT000216,C02.06.06.01,清热生津,甘凉清热；泄热生津；泄热存津
TCMT000217,C02.06.06.02,清热止渴,泻火止渴
TCMT000218,C02.07.,理气法,
TCMT000219,C02.07.01,理气解郁,行气解郁；顺气解郁；理气开郁；行气开郁
TCMT000220,C02.07.01.01,宣通气机,宣畅气机
TCMT000221,C02.07.01.02,透邪解郁,
TCMT000222,C02.07.01.03,开郁降气,
TCMT000223,C02.07.01.04,宣肺解郁,
TCMT000224,C02.07.01.04.01,宣肺通气,
TCMT000225,C02.07.01.05,疏肝理气,疏肝解郁
TCMT000226,C02.07.01.05.01,疏肝利胆,
TCMT000227,C02.07.01.05.02,平肝降逆,
TCMT000228,C02.07.01.05.03,疏肝养血,舒肝养血
TCMT000229,C02.07.01.05.04,疏肝散结,解郁散结；理气散结
TCMT000230,C02.07.01.05.05,疏肝化瘀,
TCMT000231,C02.07.01.05.06,疏肝通络,
TCMT000232,C02.07.02,行气降逆,顺气降逆
TCMT000233,C02.07.02.01,宣肺降逆,宣肺降气
TCMT000234,C02.07.02.01.01,宣肺止咳,顺气止咳；降逆止咳
TCMT000235,C02.07.02.01.02,降逆平喘,下气平喘
TCMT000236,C02.07.02.01.02.01,宣肺平喘,
TCMT000237,C02.07.02.01.02.02,泻肺平喘,
TCMT000238,C02.07.02.02,和胃降逆,
TCMT000239,C02.07.02.02.01,降逆止呕,和胃止呕
TCMT000240,C02.07.02.02.02,降逆止呃,
TCMT000241,C02.07.02.02.03,降逆消痞,
TCMT000242,C02.07.02.03,平冲降逆,
TCMT000243,C02.07.03,理气行滞,理气导滞
TCMT000244,C02.07.03.01,行气和胃,理气和胃；理气健胃；行气健胃
TCMT000245,C02.07.03.02,理气消痞,行气散结；行气消痞
TCMT000246,C02.07.03.03,理气健脾,
TCMT000247,C02.07.03.04,理气消肿,行气消肿
TCMT000248,C02.07.03.05,行气宽肠,
TCMT000249,C02.07.03.06,利气疏导,
TCMT000250,C02.07.03.07,理气调经,行气调经
TCMT000251,C02.07.03.08,理气安胎,调气安胎
TCMT000252,C02.07.03.09,理气止痛,行气止痛
TCMT000253,C02.07.03.10,理气通络,行气和络
TCMT000254,C02.07.03.11,理气化瘀,理气活血；行气活血；行气化瘀；行气祛瘀
TCMT000255,C02.07.03.12,行气破血,
TCMT000256,C02.07.03.13,理气破积,行气消积
TCMT000257,C02.07.04,补气升提,
TCMT000258,C02.08.,理血法,
TCMT000259,C02.08.01,活血养血,祛瘀养血；化瘀养血；和血养血
TCMT000260,C02.08.01.01,祛瘀生新,化瘀生新
TCMT000261,C02.08.01.02,和营行瘀,和营活血
TCMT000262,C02.08.01.03,和血安胎,
TCMT000263,C02.08.02,活血化瘀,活血祛瘀；活血散瘀
TCMT000264,C02.08.02.01,活血行滞,活血行气
TCMT000265,C02.08.02.01.01,化瘀宽胸,
TCMT000266,C02.08.02.01.02,消散瘀血,
TCMT000267,C02.08.02.01.03,行血祛瘀,
TCMT000268,C02.08.02.01.04,活血散结,化瘀散结
TCMT000269,C02.08.02.02,活血消积,活血消癥
TCMT000270,C02.08.02.02.01,化瘀利水,
TCMT000271,C02.08.02.02.02,化瘀消积,
TCMT000272,C02.08.02.03,破血行瘀,破血逐瘀
TCMT000273,C02.08.02.03.01,行血逐瘀,
TCMT000274,C02.08.02.03.02,破瘀消肿,祛瘀消肿；化瘀消肿；散瘀消肿
TCMT000275,C02.08.02.03.03,破瘀散结,祛瘀散结；祛瘀软坚
TCMT000276,C02.08.02.03.04,破瘀消癥,
TCMT000277,C02.08.02.03.05,攻下逐瘀,
TCMT000278,C02.08.02.03.05.01,祛瘀下胎,化瘀下胎；化瘀催产
TCMT000279,C02.08.03,活血舒筋,祛瘀舒筋
TCMT000280,C02.08.03.01,舒筋和络,舒筋通络
TCMT000281,C02.08.04,活血通经,
TCMT000282,C02.08.04.01,通经止痒,
TCMT000283,C02.08.04.02,活血通痹,化瘀通痹
TCMT000284,C02.08.04.03,活血祛风,活血搜风
TCMT000285,C02.08.04.04,化瘀宣肺,
TCMT000286,C02.08.04.05,化瘀宽心,
TCMT000287,C02.08.04.06,化瘀理脾,
TCMT000288,C02.08.04.07,化瘀养胃,
TCMT000289,C02.08.04.08,化瘀养肝,
TCMT000290,C02.08.04.09,活血调经,和血调经
TCMT000291,C02.08.05,活血通络,
TCMT000292,C02.08.05.01,和络,活络
TCMT000293,C02.08.05.01.01,和营通络,
TCMT000294,C02.08.05.01.02,宣痹和络,通痹和络
TCMT000295,C02.08.05.01.03,消肿和络,
TCMT000296,C02.08.05.02,祛瘀通络,化瘀通络；行瘀通络
TCMT000297,C02.08.05.02.01,化瘀通脑,
TCMT000298,C02.08.05.02.02,化瘀和胃,
TCMT000299,C02.08.05.02.03,化瘀疏肝,
TCMT000300,C02.08.05.02.04,通络下乳,
TCMT000301,C02.08.06,活血止痛,通络止痛
TCMT000302,C02.08.06.01,和营止痛,
TCMT000303,C02.08.06.02,宣痹止痛,
TCMT000304,C02.08.06.03,通经止痛,
TCMT000305,C02.08.06.04,舒筋止痛,
TCMT000306,C02.08.06.05,止血定痛,
TCMT000307,C02.08.06.06,化瘀止痛,祛瘀止痛；散瘀止痛
TCMT000308,C02.08.06.07,消癥止痛,
TCMT000309,C02.08.07,活血止血,
TCMT000310,C02.08.07.01,和络止血,
TCMT000311,C02.08.07.02,化瘀止血,祛瘀止血
TCMT000312,C02.08.08,化瘀清热,
TCMT000313,C02.08.08.01,凉血化瘀,凉血散瘀；凉血破瘀
TCMT000314,C02.08.08.02,清热化瘀通络,
TCMT000315,C02.09.,祛湿法,
TCMT000316,C02.09.01.,化湿,
TCMT000317,C02.09.01.01,芳香化湿,芳香化浊；芳香泄浊
TCMT000318,C02.09.01.01.01,轻清宣化,清宣化浊；轻清芳化
TCMT000319,C02.09.01.01.02,宣散湿邪,宣散湿浊
TCMT000320,C02.09.01.01.03,行气化湿,理气化湿
TCMT000321,C02.09.01.01.03.01,祛湿除满,燥湿散痞
TCMT000322,C02.09.01.01.03.02,祛湿止泻,化湿止泻；渗湿止泻
TCMT000323,C02.09.01.01.03.03,祛湿止痢,
TCMT000324,C02.09.01.01.04,辟秽化浊,
TCMT000325,C02.09.01.01.04.01,除湿止带,祛湿止带
TCMT000326,C02.09.01.01.05,祛湿解毒,
TCMT000327,C02.09.01.01.05.01,祛湿止痒,除湿止痒；燥湿止痒
TCMT000328,C02.09.01.02,散寒除湿,散寒祛湿
TCMT000329,C02.09.01.02.01,宣化寒湿,
TCMT000330,C02.09.01.02.02,温化寒湿,
TCMT000331,C02.09.01.03,清热祛湿,清热除湿
TCMT000332,C02.09.01.03.01,清热化湿,
TCMT000333,C02.09.01.03.01.01,清热化湿行滞,
TCMT000334,C02.09.01.03.01.02,清热化湿解毒,
TCMT000335,C02.09.01.03.01.03,清热化湿通络,
TCMT000336,C02.09.01.03.02,清热利湿,
TCMT000337,C02.09.01.03.02.01,清泄湿热,化湿泄热
TCMT000338,C02.09.01.03.02.02,清化湿浊,
TCMT000339,C02.09.01.03.02.03,清利湿浊,
TCMT000340,C02.09.01.04,健脾化湿,扶脾化湿；扶脾醒湿
TCMT000341,C02.09.01.04.01,健脾渗湿,渗湿健脾；健脾利湿
TCMT000342,C02.09.01.04.02,化湿和中,化湿醒脾；化湿运脾；化湿健脾
TCMT000343,C02.09.01.04.03,温中化湿,
TCMT000344,C02.09.01.04.04,健脾止带,
TCMT000345,C02.09.01.05,除湿通络,化湿通络
TCMT000346,C02.09.01.05.01,祛湿宣痹,化湿宣痹
TCMT000347,C02.09.01.05.02,除湿止痛,祛湿止痛
TCMT000348,C02.09.02.,燥湿,
TCMT000349,C02.09.02.01,辛香燥湿,辛燥祛湿；燥湿行气；燥湿行滞
TCMT000350,C02.09.02.01.01,祛风燥湿,疏风燥湿；疏风化湿
TCMT000351,C02.09.02.01.02,辛香化浊,
TCMT000352,C02.09.02.01.03,辛香健胃,燥湿和胃；燥湿和中
TCMT000353,C02.09.02.01.04,辛香运脾,燥湿运脾；燥湿健脾
TCMT000354,C02.09.02.02,苦温燥湿,散寒燥湿
TCMT000355,C02.09.02.03,苦寒燥湿,清热燥湿
TCMT000356,C02.09.02.03.01,燥湿化浊,
TCMT000357,C02.09.02.03.02,清热燥湿解毒,泄热燥湿解毒；泄热化湿解毒
TCMT000358,C02.09.02.04,燥湿敛疮,
TCMT000359,C02.09.03.,渗湿,淡味渗湿
TCMT000360,C02.09.03.01,淡渗分利,淡渗祛湿
TCMT000361,C02.09.03.01.01,分清泄浊,分清降浊
TCMT000362,C02.09.03.01.02,宽中利湿,宽中化湿
TCMT000363,C02.09.03.01.03,清心利湿,清心利水
TCMT000364,C02.09.03.02,清化三焦,清化三焦湿热；清利三焦
TCMT000365,C02.09.03.02.01,清宣上焦湿热,
TCMT000366,C02.09.03.02.02,清化中焦湿热,清利中焦
TCMT000367,C02.09.03.02.02.01,清化脾胃,清利脾胃；清利脾胃湿热
TCMT000368,C02.09.03.02.02.02,清利脾经,清利脾经湿热
TCMT000369,C02.09.03.02.03,清利下焦湿热,清利下焦
TCMT000370,C02.09.03.02.03.01,清利肝胆,清利肝胆湿热
TCMT000371,C02.09.03.02.03.02,清胆利湿,
TCMT000372,C02.09.03.02.03.03,清利肝经,清利肝经湿热
TCMT000373,C02.09.03.02.03.04,清利肠道,清利肠道湿热
TCMT000374,C02.09.03.02.03.05,清利膀胱,清利膀胱湿热
TCMT000375,C02.09.04.,利湿,
TCMT000376,C02.09.04.01,利湿化浊,祛湿化浊
TCMT000377,C02.09.04.01.01,化湿降浊,
TCMT000378,C02.09.04.02,利水消肿,
TCMT000379,C02.09.04.02.01,祛湿消肿,
TCMT000380,C02.09.04.02.01.01,渗湿利水,利水渗湿；渗湿利尿
TCMT000381,C02.09.04.02.02,解表利水,发汗行水；发表利水
TCMT000382,C02.09.04.02.02.01,疏风利水,祛风利水
TCMT000383,C02.09.04.02.03,化气利水,化气行水
TCMT000384,C02.09.04.02.03.01,散寒利水,
TCMT000385,C02.09.04.02.03.02,宣肺利水,泻肺行水
TCMT000386,C02.09.04.02.03.03,健脾利水,温脾制水
TCMT000387,C02.09.04.02.03.04,温肾利水,温肾化水；温肾行水
TCMT000388,C02.10.,润燥法,
TCMT000389,C02.10.01,轻宣润燥,轻宣外燥
TCMT000390,C02.10.01.01,疏表润燥,
TCMT000391,C02.10.01.02,祛风润燥,疏风润燥
TCMT000392,C02.10.01.03,轻宣凉燥,散寒润燥
TCMT000393,C02.10.01.04,清宣润燥,
TCMT000394,C02.10.02,清热润燥,
TCMT000395,C02.10.02.01,清肺润燥,清燥润肺
TCMT000396,C02.10.03,养血润燥,补血润燥
TCMT000397,C02.10.03.01,养营润燥,
TCMT000398,C02.10.03.02,养血润肤,
TCMT000399,C02.10.03.03,润肤止痒,润燥止痒
TCMT000400,C02.10.04,滋阴润燥,养阴润燥
TCMT000401,C02.10.04.01,生津润燥,
TCMT000402,C02.10.04.01.01,生津止渴,
TCMT000403,C02.10.04.01.02,润燥止渴,
TCMT000404,C02.10.04.02,增液润肺,
TCMT000405,C02.10.04.02.01,润燥止咳,润肺止咳
TCMT000406,C02.10.04.03,增液通便,增水行舟；增液润肠；增液通下；滋阴通下
TCMT000407,C02.10.04.04,润燥解毒,
TCMT000408,C02.11.,补益法,补法
TCMT000409,C02.11.01.,补气,益气
TCMT000410,C02.11.01.01,补益心气,补心益气
TCMT000411,C02.11.01.01.01,益气生脉,
TCMT000412,C02.11.01.01.02,补益心肺,补心益肺
TCMT000413,C02.11.01.02,补益肝气,补肝益气
TCMT000414,C02.11.01.03,补益中气,补脾健胃；补中益气
TCMT000415,C02.11.01.03.01,补益脾气,补脾益气；健脾益气
TCMT000416,C02.11.01.03.01.01,补脾止泻,补脾止泄
TCMT000417,C02.11.01.03.01.02,补脾益肺,培土生金
TCMT000418,C02.11.01.03.01.03,补益脾肾,补脾益肾
TCMT000419,C02.11.01.03.02,补胃和中,
TCMT000420,C02.11.01.03.03,益气升阳,补脾升阳；升阳益气
TCMT000421,C02.11.01.03.03.01,升阳益气散火,
TCMT000422,C02.11.01.04,补益肺气,补肺益气
TCMT000423,C02.11.01.05,补益肾气,补肾益气
TCMT000424,C02.11.01.05.01,补肾纳气,纳气平喘
TCMT000425,C02.11.01.05.02,补肾益肺,
TCMT000426,C02.11.01.05.03,补肾扶元,补肾培元
TCMT000427,C02.11.01.05.04,补肾安胎,补气安胎
TCMT000428,C02.11.01.06,益气下胎,益气催产
TCMT000429,C02.11.01.07,补气固脱,
TCMT000430,C02.11.01.07.01,益气固脱,
TCMT000431,C02.11.01.07.02,补气回阳,益气回阳
TCMT000432,C02.11.01.08,补气祛邪,
TCMT000433,C02.11.01.08.01,益气退热,甘温除热
TCMT000434,C02.11.01.08.02,补气清热,
TCMT000435,C02.11.01.08.03,补气化湿,益气化湿；益气祛湿
TCMT000436,C02.11.01.08.04,补气祛痰,
TCMT000437,C02.11.01.08.05,补气利水,
TCMT000438,C02.11.02.,补血,
TCMT000439,C02.11.02.01,补血养心,
TCMT000440,C02.11.02.01.01,补血养神,补心养神
TCMT000441,C02.11.02.01.02,养血复脉,养血通脉
TCMT000442,C02.11.02.02,补血养肝,
TCMT000443,C02.11.02.02.01,养血舒肝,养血疏肝
TCMT000444,C02.11.02.02.02,养血舒筋,
TCMT000445,C02.11.02.02.03,养血平肝,养血柔肝
TCMT000446,C02.11.02.03,养血调血,养血和血
TCMT000447,C02.11.02.03.01,养血生津,
TCMT000448,C02.11.02.03.02,养血生发,
TCMT000449,C02.11.02.03.03,养血润肠,养血通便
TCMT000450,C02.11.02.03.04,养血和络,
TCMT000451,C02.11.02.03.05,养血止血,
TCMT000452,C02.11.02.03.06,养血调经,
TCMT000453,C02.11.02.03.07,养血安胎,
TCMT000454,C02.11.02.04,补血固脱,
TCMT000455,C02.11.02.04.01,补血温阳,
TCMT000456,C02.11.02.04.02,止血补气固脱,
TCMT000457,C02.11.02.05,养血祛邪,
TCMT000458,C02.11.02.05.01,养血祛风,
TCMT000459,C02.11.02.05.02,养血止痒,
TCMT000460,C02.11.02.05.03,养血止痛,
TCMT000461,C02.11.02.05.04,养血祛痰,
TCMT000462,C02.11.02.05.05,养血清热,养血退热
TCMT000463,C02.11.02.05.06,养血清肝,
TCMT000464,C02.11.02.05.07,养血宣痹,
TCMT000465,C02.11.03.,滋阴,滋补阴液
TCMT000466,C02.11.03.01,滋阴生津,养阴生津
TCMT000467,C02.11.03.01.01,滋阴止渴,
TCMT000468,C02.11.03.02,滋阴补血,
TCMT000469,C02.11.03.03,滋补心阴,滋养心阴
TCMT000470,C02.11.03.03.01,滋阴通脉,
TCMT000471,C02.11.03.04,滋补肝阴,滋养肝阴
TCMT000472,C02.11.03.04.01,滋阴疏肝,养阴舒肝
TCMT000473,C02.11.03.04.02,滋阴柔肝,养阴柔肝
TCMT000474,C02.11.03.04.03,滋补肝肾,滋肾养肝；滋水涵木；滋养肝肾
TCMT000475,C02.11.03.04.04,滋阴平肝,养阴平肝
TCMT000476,C02.11.03.04.05,滋阴潜阳,育阴潜阳
TCMT000477,C02.11.03.05,滋补脾阴,滋养脾阴
TCMT000478,C02.11.03.05.01,养胃生津,
TCMT000479,C02.11.03.05.02,滋阴益胃,
TCMT000480,C02.11.03.05.03,滋阴通便,滋阴润肠
TCMT000481,C02.11.03.06,滋补肺阴,滋养肺阴
TCMT000482,C02.11.03.06.01,润肺生津,
TCMT000483,C02.11.03.06.02,滋阴止咳,
TCMT000484,C02.11.03.06.03,滋阴清肺,养阴清肺
TCMT000485,C02.11.03.06.04,滋肺清肠,
TCMT000486,C02.11.03.07,滋补肾阴,滋养肾阴
TCMT000487,C02.11.03.07.01,滋肾纳气,
TCMT000488,C02.11.03.07.02,大补真阴,填补真阴
TCMT000489,C02.11.03.08,滋阴清热,
TCMT000490,C02.11.03.08.01,滋阴止汗,
TCMT000491,C02.11.03.08.02,滋阴解郁清热,
TCMT000492,C02.11.03.08.03,滋阴清热化湿,
TCMT000493,C02.11.03.08.04,滋阴清热化痰,
TCMT000494,C02.11.03.08.05,滋阴凉营,
TCMT000495,C02.11.03.08.06,滋阴凉血,
TCMT000496,C02.11.03.08.07,滋阴降火,
TCMT000497,C02.11.03.09,滋阴祛邪,
TCMT000498,C02.11.03.09.01,滋阴行气,
TCMT000499,C02.11.03.09.02,滋阴止呕,
TCMT000500,C02.11.03.09.03,滋阴化湿,滋阴利湿
TCMT000501,C02.11.03.09.04,滋阴祛痰,
TCMT000502,C02.11.03.09.05,滋阴利水,
TCMT000503,C02.11.03.09.06,滋阴解毒,
TCMT000504,C02.11.03.09.07,坚阴止痢,育阴止痢；养阴止痢
TCMT000505,C02.11.03.09.08,滋阴止血,
TCMT000506,C02.11.03.09.09,滋阴通淋,
TCMT000507,C02.11.03.09.10,滋阴化瘀,
TCMT000508,C02.11.03.09.11,滋阴搜邪,
TCMT000509,C02.11.04.,补阳,壮阳
TCMT000510,C02.11.04.01,补阳益气,温阳益气
TCMT000511,C02.11.04.01.01,温阳行气,温阳理气
TCMT000512,C02.11.04.02,温补心阳,
TCMT000513,C02.11.04.02.01,温补心肺,
TCMT000514,C02.11.04.02.02,温补心肾,
TCMT000515,C02.11.04.03,温补肝阳,
TCMT000516,C02.11.04.04,温补脾胃,
TCMT000517,C02.11.04.04.01,温补脾阳,温运脾阳
TCMT000518,C02.11.04.04.02,温补胃阳,温阳益胃
TCMT000519,C02.11.04.04.03,温中和胃,
TCMT000520,C02.11.04.04.04,温中涩肠,温脾止泄；温中止泻
TCMT000521,C02.11.04.04.05,温中止血,温脾止血
TCMT000522,C02.11.04.04.06,温补脾肾,
TCMT000523,C02.11.04.05,温补肺阳,
TCMT000524,C02.11.04.05.01,温肺止咳,
TCMT000525,C02.11.04.05.02,温肺平喘,
TCMT000526,C02.11.04.06,温补肾阳,温肾壮阳；补肾壮阳；温补肾气
TCMT000527,C02.11.04.06.01,温补纳气,
TCMT000528,C02.11.04.06.02,温补下元,温补元阳
TCMT000529,C02.11.04.06.03,温补命火,
TCMT000530,C02.11.04.07,温阳固摄,
TCMT000531,C02.11.04.07.01,温阳止汗,
TCMT000532,C02.11.04.07.02,温阳止血,
TCMT000533,C02.11.04.07.03,温阳止遗,
TCMT000534,C02.11.04.07.04,温阳止带,
TCMT000535,C02.11.04.07.05,温阳调经,
TCMT000536,C02.11.04.07.06,温阳固经,
TCMT000537,C02.11.04.08,温阳祛邪,
TCMT000538,C02.11.04.08.01,温阳宣痹,温阳通痹
TCMT000539,C02.11.04.08.02,温阳散结,温通散结
TCMT000540,C02.11.04.08.03,温阳活血,温阳化瘀
TCMT000541,C02.11.04.08.04,温阳止痛,
TCMT000542,C02.11.04.08.05,温阳止渴,
TCMT000543,C02.11.04.08.06,温阳化斑,
TCMT000544,C02.11.04.08.07,温阳止泻,
TCMT000545,C02.11.04.08.07.01,补肾止泻,温肾止泻
TCMT000546,C02.11.04.08.08,温阳止痢,温中止痢
TCMT000547,C02.11.04.08.09,温阳祛痰,
TCMT000548,C02.11.04.08.10,温阳祛湿,
TCMT000549,C02.11.04.08.11,温阳消肿,
TCMT000550,C02.11.04.08.12,温阳利水,温阳化水；温阳行水
TCMT000551,C02.11.05,补益气血,补气养血
TCMT000552,C02.11.05.01,调补气血,调养气血
TCMT000553,C02.11.05.02,温补气血,
TCMT000554,C02.11.05.03,补气摄血,补脾统血
TCMT000555,C02.11.05.04,补气生血,益气生血
TCMT000556,C02.11.05.05,补脾养血,
TCMT000557,C02.11.05.06,补气活血,益气活血；益气祛瘀；益气行瘀
TCMT000558,C02.11.05.07,益气养营,
TCMT000559,C02.11.05.08,补益肝脾,补益肝脾气血
TCMT000560,C02.11.05.09,补益心脾,补益心脾气血
TCMT000561,C02.11.05.10,补益心肝,补益心肝气血
TCMT000562,C02.11.06,补益气阴,滋补气阴；益气养阴；益气滋阴；养阴益气；滋阴益气
TCMT000563,C02.11.06.01,补气生津,益气生津
TCMT000564,C02.11.06.02,滋补心肺,滋养心肺
